File Version,BWSpec4.11_1
476,521.33,19181.72,-19181.72,0.0000,65535.0000,2073.0000,2073.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
477,521.74,19166.60,-19166.60,0.0000,65535.0000,2113.0000,2113.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
478,522.15,19151.50,-19151.50,0.0000,65535.0000,2187.0000,2187.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
479,522.56,19136.43,-19136.43,0.0000,65535.0000,2297.0000,2297.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
480,522.97,19121.39,-19121.39,0.0000,65535.0000,2373.0000,2373.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
481,523.39,19106.38,-19106.38,0.0000,65535.0000,2597.0000,2597.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
482,523.80,19091.38,-19091.38,0.0000,65535.0000,2839.0000,2839.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
483,524.21,19076.42,-19076.42,0.0000,65535.0000,3331.0000,3331.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
484,524.62,19061.48,-19061.48,0.0000,65535.0000,3763.0000,3763.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
485,525.03,19046.57,-19046.57,0.0000,65535.0000,4041.0000,4041.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
486,525.44,19031.68,-19031.68,0.0000,65535.0000,4441.0000,4441.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
487,525.85,19016.82,-19016.82,0.0000,65535.0000,4759.0000,4759.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
488,526.26,19001.99,-19001.99,0.0000,65535.0000,5067.0000,5067.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
489,526.67,18987.18,-18987.18,0.0000,65535.0000,5221.0000,5221.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
490,527.08,18972.39,-18972.39,0.0000,65535.0000,5385.0000,5385.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
491,527.49,18957.63,-18957.63,0.0000,65535.0000,5857.0000,5857.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
492,527.90,18942.90,-18942.90,0.0000,65535.0000,6249.0000,6249.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
493,528.31,18928.19,-18928.19,0.0000,65535.0000,6629.0000,6629.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
494,528.72,18913.51,-18913.51,0.0000,65535.0000,6959.0000,6959.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
495,529.13,18898.85,-18898.85,0.0000,65535.0000,6831.0000,6831.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
496,529.54,18884.22,-18884.22,0.0000,65535.0000,6913.0000,6913.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
497,529.95,18869.61,-18869.61,0.0000,65535.0000,7241.0000,7241.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
498,530.36,18855.03,-18855.03,0.0000,65535.0000,7745.0000,7745.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
499,530.77,18840.47,-18840.47,0.0000,65535.0000,8821.0000,8821.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
500,531.18,18825.94,-18825.94,0.0000,65535.0000,9415.0000,9415.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
501,531.59,18811.43,-18811.43,0.0000,65535.0000,10163.0000,10163.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
502,532.00,18796.95,-18796.95,0.0000,65535.0000,10747.0000,10747.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
503,532.41,18782.49,-18782.49,0.0000,65535.0000,10783.0000,10783.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
504,532.82,18768.06,-18768.06,0.0000,65535.0000,10953.0000,10953.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
505,533.23,18753.65,-18753.65,0.0000,65535.0000,10941.0000,10941.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
506,533.64,18739.27,-18739.27,0.0000,65535.0000,10875.0000,10875.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
507,534.05,18724.91,-18724.91,0.0000,65535.0000,11773.0000,11773.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
508,534.46,18710.57,-18710.57,0.0000,65535.0000,12515.0000,12515.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
509,534.87,18696.26,-18696.26,0.0000,65535.0000,12785.0000,12785.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
510,535.28,18681.98,-18681.98,17.0000,65535.0000,12915.0000,12898.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
511,535.68,18667.72,-18667.72,0.0000,65535.0000,12663.0000,12663.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
512,536.09,18653.48,-18653.48,0.0000,65535.0000,12417.0000,12417.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
513,536.50,18639.26,-18639.26,1.0000,65535.0000,12879.0000,12878.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
514,536.91,18625.07,-18625.07,0.0000,65535.0000,13311.0000,13311.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
515,537.32,18610.91,-18610.91,0.0000,65535.0000,14565.0000,14565.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
516,537.73,18596.77,-18596.77,0.0000,65535.0000,15163.0000,15163.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
517,538.14,18582.65,-18582.65,0.0000,65535.0000,15083.0000,15083.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
518,538.54,18568.55,-18568.55,0.0000,65535.0000,15203.0000,15203.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
519,538.95,18554.48,-18554.48,1.0000,65535.0000,15787.0000,15786.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
520,539.36,18540.44,-18540.44,0.0000,65535.0000,15949.0000,15949.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
521,539.77,18526.41,-18526.41,67.0000,65535.0000,15913.0000,15846.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
522,540.18,18512.42,-18512.42,47.0000,65535.0000,15877.0000,15830.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
523,540.59,18498.44,-18498.44,19.0000,65535.0000,16197.0000,16178.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
524,540.99,18484.49,-18484.49,0.0000,65535.0000,17113.0000,17113.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
525,541.40,18470.56,-18470.56,0.0000,65535.0000,18391.0000,18391.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
526,541.81,18456.65,-18456.65,0.0000,65535.0000,19981.0000,19981.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
527,542.22,18442.77,-18442.77,0.0000,65535.0000,20637.0000,20637.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
528,542.63,18428.91,-18428.91,0.0000,65535.0000,21765.0000,21765.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
529,543.03,18415.08,-18415.08,49.0000,65535.0000,22421.0000,22372.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
530,543.44,18401.26,-18401.26,13.0000,65535.0000,23337.0000,23324.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
531,543.85,18387.47,-18387.47,0.0000,65535.0000,25045.0000,25045.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
532,544.26,18373.71,-18373.71,0.0000,65535.0000,25693.0000,25693.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
533,544.66,18359.96,-18359.96,0.0000,65535.0000,25625.0000,25625.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
534,545.07,18346.24,-18346.24,79.0000,65535.0000,23939.0000,23860.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
535,545.48,18332.54,-18332.54,0.0000,65535.0000,22301.0000,22301.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
536,545.89,18318.87,-18318.87,73.0000,65535.0000,22095.0000,22022.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
537,546.29,18305.22,-18305.22,3.0000,65535.0000,22423.0000,22420.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
538,546.70,18291.59,-18291.59,35.0000,65535.0000,22255.0000,22220.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
539,547.11,18277.98,-18277.98,0.0000,65535.0000,23649.0000,23649.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
540,547.51,18264.39,-18264.39,35.0000,65535.0000,25601.0000,25566.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
541,547.92,18250.83,-18250.83,11.0000,65535.0000,27593.0000,27582.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
542,548.33,18237.29,-18237.29,41.0000,65535.0000,29481.0000,29440.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
543,548.73,18223.78,-18223.78,55.0000,65535.0000,31729.0000,31674.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
544,549.14,18210.28,-18210.28,47.0000,65535.0000,32247.0000,32200.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
545,549.55,18196.81,-18196.81,41.0000,65535.0000,31163.0000,31122.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
546,549.95,18183.36,-18183.36,39.0000,65535.0000,29951.0000,29912.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
547,550.36,18169.93,-18169.93,0.0000,65535.0000,28175.0000,28175.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
548,550.77,18156.52,-18156.52,63.0000,65535.0000,26813.0000,26750.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
549,551.17,18143.14,-18143.14,23.0000,65535.0000,26623.0000,26600.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
550,551.58,18129.78,-18129.78,43.0000,65535.0000,27916.0000,27873.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
551,551.98,18116.44,-18116.44,21.0000,65535.0000,28819.0000,28798.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
552,552.39,18103.12,-18103.12,49.0000,65535.0000,30189.0000,30140.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
553,552.80,18089.82,-18089.82,67.0000,65535.0000,31223.0000,31156.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
554,553.20,18076.55,-18076.55,153.0000,65535.0000,29815.0000,29662.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
555,553.61,18063.29,-18063.29,65.0000,65535.0000,28406.0000,28341.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
556,554.01,18050.06,-18050.06,95.0000,65535.0000,28435.0000,28340.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
557,554.42,18036.85,-18036.85,23.0000,65535.0000,27891.0000,27868.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
558,554.83,18023.67,-18023.67,0.0000,65535.0000,27932.0000,27932.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
559,555.23,18010.50,-18010.50,3.0000,65535.0000,28801.0000,28798.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
560,555.64,17997.36,-17997.36,49.0000,65535.0000,29707.0000,29658.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
561,556.04,17984.23,-17984.23,33.0000,65535.0000,31001.0000,30968.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
562,556.45,17971.13,-17971.13,1.0000,65535.0000,33662.0000,33661.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
563,556.85,17958.05,-17958.05,27.0000,65535.0000,34321.0000,34294.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
564,557.26,17944.99,-17944.99,129.0000,65535.0000,32974.0000,32845.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
565,557.66,17931.95,-17931.95,97.0000,65535.0000,33125.0000,33028.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
566,558.07,17918.94,-17918.94,15.0000,65535.0000,33470.0000,33455.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
567,558.47,17905.94,-17905.94,21.0000,65535.0000,34397.0000,34376.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
568,558.88,17892.96,-17892.96,0.0000,65535.0000,34384.0000,34384.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
569,559.28,17880.01,-17880.01,35.0000,65535.0000,34776.0000,34741.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
570,559.69,17867.08,-17867.08,53.0000,65535.0000,36586.0000,36533.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
571,560.09,17854.17,-17854.17,65.0000,65535.0000,39036.0000,38971.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
572,560.50,17841.28,-17841.28,0.0000,65535.0000,40212.0000,40212.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
573,560.90,17828.41,-17828.41,87.0000,65535.0000,40040.0000,39953.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
574,561.31,17815.56,-17815.56,1.0000,65535.0000,39732.0000,39731.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
575,561.71,17802.73,-17802.73,0.0000,65535.0000,38278.0000,38278.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
576,562.12,17789.92,-17789.92,93.0000,65535.0000,38008.0000,37915.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
577,562.52,17777.13,-17777.13,109.0000,65535.0000,36402.0000,36293.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
578,562.92,17764.37,-17764.37,23.0000,65535.0000,35864.0000,35841.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
579,563.33,17751.62,-17751.62,9.0000,65535.0000,37462.0000,37453.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
580,563.73,17738.89,-17738.89,0.0000,65535.0000,38818.0000,38818.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
581,564.14,17726.19,-17726.19,0.0000,65535.0000,39176.0000,39176.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
582,564.54,17713.50,-17713.50,0.0000,65535.0000,37892.0000,37892.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
583,564.94,17700.84,-17700.84,23.0000,65535.0000,36674.0000,36651.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
584,565.35,17688.19,-17688.19,0.0000,65535.0000,34677.0000,34677.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
585,565.75,17675.57,-17675.57,0.0000,65535.0000,33808.0000,33808.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
586,566.16,17662.97,-17662.97,0.0000,65535.0000,33866.0000,33866.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
587,566.56,17650.38,-17650.38,47.0000,65535.0000,33292.0000,33245.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
588,566.96,17637.82,-17637.82,47.0000,65535.0000,32596.0000,32549.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
589,567.37,17625.28,-17625.28,9.0000,65535.0000,33259.0000,33250.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
590,567.77,17612.75,-17612.75,0.0000,65535.0000,33095.0000,33095.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
591,568.17,17600.25,-17600.25,23.0000,65535.0000,32070.0000,32047.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
592,568.58,17587.77,-17587.77,15.0000,65535.0000,31486.0000,31471.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
593,568.98,17575.30,-17575.30,0.0000,65535.0000,30655.0000,30655.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
594,569.38,17562.86,-17562.86,33.0000,65535.0000,31195.0000,31162.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
595,569.79,17550.43,-17550.43,0.0000,65535.0000,32518.0000,32518.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
596,570.19,17538.03,-17538.03,0.0000,65535.0000,32635.0000,32635.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
597,570.59,17525.64,-17525.64,0.0000,65535.0000,32903.0000,32903.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
598,571.00,17513.28,-17513.28,25.0000,65535.0000,32325.0000,32300.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
599,571.40,17500.93,-17500.93,25.0000,65535.0000,32185.0000,32160.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
600,571.80,17488.61,-17488.61,0.0000,65535.0000,33587.0000,33587.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
601,572.20,17476.30,-17476.30,1.0000,65535.0000,35396.0000,35395.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
602,572.61,17464.01,-17464.01,0.0000,65535.0000,35914.0000,35914.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
603,573.01,17451.75,-17451.75,9.0000,65535.0000,35800.0000,35791.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
604,573.41,17439.50,-17439.50,0.0000,65535.0000,35865.0000,35865.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
605,573.81,17427.27,-17427.27,0.0000,65535.0000,35096.0000,35096.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
606,574.22,17415.06,-17415.06,1.0000,65535.0000,32987.0000,32986.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
607,574.62,17402.87,-17402.87,21.0000,65535.0000,31177.0000,31156.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
608,575.02,17390.70,-17390.70,33.0000,65535.0000,30478.0000,30445.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
609,575.42,17378.55,-17378.55,0.0000,65535.0000,30588.0000,30588.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
610,575.82,17366.41,-17366.41,0.0000,65535.0000,29505.0000,29505.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
611,576.23,17354.30,-17354.30,0.0000,65535.0000,29282.0000,29282.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
612,576.63,17342.20,-17342.20,0.0000,65535.0000,27873.0000,27873.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
613,577.03,17330.13,-17330.13,0.0000,65535.0000,26489.0000,26489.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
614,577.43,17318.07,-17318.07,0.0000,65535.0000,25799.0000,25799.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
615,577.83,17306.03,-17306.03,0.0000,65535.0000,27455.0000,27455.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
616,578.23,17294.01,-17294.01,0.0000,65535.0000,28647.0000,28647.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
617,578.64,17282.01,-17282.01,0.0000,65535.0000,29989.0000,29989.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
618,579.04,17270.03,-17270.03,1.0000,65535.0000,29877.0000,29876.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
619,579.44,17258.07,-17258.07,0.0000,65535.0000,27821.0000,27821.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
620,579.84,17246.12,-17246.12,0.0000,65535.0000,27421.0000,27421.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
621,580.24,17234.20,-17234.20,0.0000,65535.0000,26981.0000,26981.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
622,580.64,17222.29,-17222.29,0.0000,65535.0000,27661.0000,27661.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
623,581.04,17210.40,-17210.40,0.0000,65535.0000,28529.0000,28529.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
624,581.45,17198.53,-17198.53,0.0000,65535.0000,27009.0000,27009.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
625,581.85,17186.68,-17186.68,0.0000,65535.0000,26437.0000,26437.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
626,582.25,17174.84,-17174.84,0.0000,65535.0000,26159.0000,26159.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
627,582.65,17163.03,-17163.03,1.0000,65535.0000,26017.0000,26016.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
628,583.05,17151.23,-17151.23,0.0000,65535.0000,25691.0000,25691.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
629,583.45,17139.45,-17139.45,0.0000,65535.0000,25771.0000,25771.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
630,583.85,17127.69,-17127.69,0.0000,65535.0000,24939.0000,24939.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
631,584.25,17115.95,-17115.95,0.0000,65535.0000,24103.0000,24103.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
632,584.65,17104.23,-17104.23,0.0000,65535.0000,23049.0000,23049.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
633,585.05,17092.52,-17092.52,5.0000,65535.0000,22875.0000,22870.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
634,585.45,17080.83,-17080.83,0.0000,65535.0000,22043.0000,22043.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
635,585.85,17069.16,-17069.16,0.0000,65535.0000,21577.0000,21577.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
636,586.25,17057.51,-17057.51,0.0000,65535.0000,20637.0000,20637.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
637,586.65,17045.88,-17045.88,0.0000,65535.0000,20163.0000,20163.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
638,587.05,17034.26,-17034.26,11.0000,65535.0000,20461.0000,20450.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
639,587.45,17022.67,-17022.67,0.0000,65535.0000,21327.0000,21327.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
640,587.85,17011.08,-17011.08,0.0000,65535.0000,22437.0000,22437.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
641,588.25,16999.52,-16999.52,0.0000,65535.0000,22709.0000,22709.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
642,588.65,16987.98,-16987.98,0.0000,65535.0000,23177.0000,23177.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
643,589.05,16976.45,-16976.45,0.0000,65535.0000,22909.0000,22909.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
644,589.45,16964.94,-16964.94,0.0000,65535.0000,21767.0000,21767.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
645,589.85,16953.45,-16953.45,0.0000,65535.0000,21443.0000,21443.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
646,590.25,16941.98,-16941.98,9.0000,65535.0000,21723.0000,21714.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
647,590.65,16930.52,-16930.52,1.0000,65535.0000,22113.0000,22112.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
648,591.05,16919.08,-16919.08,0.0000,65535.0000,22005.0000,22005.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
649,591.45,16907.66,-16907.66,0.0000,65535.0000,22015.0000,22015.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
650,591.85,16896.25,-16896.25,0.0000,65535.0000,21119.0000,21119.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
651,592.25,16884.87,-16884.87,0.0000,65535.0000,21945.0000,21945.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
652,592.65,16873.50,-16873.50,0.0000,65535.0000,22433.0000,22433.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
653,593.04,16862.15,-16862.15,0.0000,65535.0000,23279.0000,23279.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
654,593.44,16850.81,-16850.81,0.0000,65535.0000,23409.0000,23409.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
655,593.84,16839.49,-16839.49,0.0000,65535.0000,22495.0000,22495.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
656,594.24,16828.19,-16828.19,0.0000,65535.0000,21389.0000,21389.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
