File Version,BWSpec4.11_1,,,,,,,,,
1190,796.91,12548.4,-12548.4,227,65535,277,50,0,0,0
1191,797.27,12542.74,-12542.74,275,65535,269,-6,0,0,0
1192,797.63,12537.08,-12537.08,241,65535,231,-10,0,0,0
1193,797.99,12531.42,-12531.42,297,65535,297,0,0,0,0
1194,798.35,12525.78,-12525.78,365,65535,259,-106,0,0,0
1195,798.71,12520.14,-12520.14,337,65535,231,-106,0,0,0
1196,799.07,12514.5,-12514.5,317,65535,249,-68,0,0,0
1197,799.43,12508.87,-12508.87,325,65535,265,-60,0,0,0
1198,799.79,12503.25,-12503.25,241,65535,173,-68,0,0,0
1199,800.15,12497.64,-12497.64,257,65535,201,-56,0,0,0
1200,800.51,12492.03,-12492.03,331,65535,207,-124,0,0,0
1201,800.87,12486.42,-12486.42,265,65535,231,-34,0,0,0
1202,801.23,12480.83,-12480.83,301,65535,263,-38,0,0,0
1203,801.59,12475.24,-12475.24,357,65535,275,-82,0,0,0
1204,801.95,12469.65,-12469.65,219,65535,249,30,0,0,0
1205,802.31,12464.07,-12464.07,251,65535,273,22,0,0,0
1206,802.66,12458.5,-12458.5,291,65535,363,72,0,0,0
1207,803.02,12452.94,-12452.94,341,65535,281,-60,0,0,0
1208,803.38,12447.38,-12447.38,317,65535,303,-14,0,0,0
1209,803.74,12441.82,-12441.82,369,65535,343,-26,0,0,0
1210,804.1,12436.27,-12436.27,341,65535,337,-4,0,0,0
1211,804.46,12430.73,-12430.73,321,65535,253,-68,0,0,0
1212,804.82,12425.2,-12425.2,343,65535,197,-146,0,0,0
1213,805.17,12419.67,-12419.67,329,65535,285,-44,0,0,0
1214,805.53,12414.14,-12414.14,295,65535,313,18,0,0,0
1215,805.89,12408.63,-12408.63,315,65535,241,-74,0,0,0
1216,806.25,12403.11,-12403.11,337,65535,281,-56,0,0,0
1217,806.61,12397.61,-12397.61,301,65535,389,88,0,0,0
1218,806.97,12392.11,-12392.11,311,65535,449,138,0,0,0
1219,807.32,12386.62,-12386.62,337,65535,301,-36,0,0,0
1220,807.68,12381.13,-12381.13,295,65535,251,-44,0,0,0
1221,808.04,12375.65,-12375.65,229,65535,353,124,0,0,0
1222,808.4,12370.17,-12370.17,237,65535,289,52,0,0,0
1223,808.75,12364.7,-12364.7,313,65535,321,8,0,0,0
1224,809.11,12359.24,-12359.24,281,65535,345,64,0,0,0
1225,809.47,12353.78,-12353.78,247,65535,299,52,0,0,0
1226,809.83,12348.33,-12348.33,253,65535,349,96,0,0,0
1227,810.18,12342.89,-12342.89,301,65535,373,72,0,0,0
1228,810.54,12337.45,-12337.45,271,65535,295,24,0,0,0
1229,810.9,12332.01,-12332.01,311,65535,299,-12,0,0,0
1230,811.25,12326.59,-12326.59,337,65535,259,-78,0,0,0
1231,811.61,12321.16,-12321.16,289,65535,135,-154,0,0,0
1232,811.97,12315.75,-12315.75,357,65535,247,-110,0,0,0
1233,812.33,12310.34,-12310.34,361,65535,321,-40,0,0,0
1234,812.68,12304.93,-12304.93,361,65535,269,-92,0,0,0
1235,813.04,12299.54,-12299.54,323,65535,213,-110,0,0,0
1236,813.4,12294.14,-12294.14,273,65535,285,12,0,0,0
1237,813.75,12288.76,-12288.76,223,65535,237,14,0,0,0
1238,814.11,12283.38,-12283.38,247,65535,319,72,0,0,0
1239,814.46,12278,-12278,293,65535,255,-38,0,0,0
1240,814.82,12272.63,-12272.63,265,65535,265,0,0,0,0
1241,815.18,12267.27,-12267.27,285,65535,275,-10,0,0,0
1242,815.53,12261.91,-12261.91,341,65535,291,-50,0,0,0
1243,815.89,12256.56,-12256.56,253,65535,247,-6,0,0,0
1244,816.25,12251.21,-12251.21,267,65535,211,-56,0,0,0
1245,816.6,12245.87,-12245.87,235,65535,181,-54,0,0,0
1246,816.96,12240.54,-12240.54,279,65535,229,-50,0,0,0
1247,817.31,12235.21,-12235.21,355,65535,157,-198,0,0,0
1248,817.67,12229.89,-12229.89,289,65535,329,40,0,0,0
1249,818.02,12224.57,-12224.57,257,65535,219,-38,0,0,0
1250,818.38,12219.26,-12219.26,317,65535,305,-12,0,0,0
1251,818.74,12213.96,-12213.96,261,65535,137,-124,0,0,0
1252,819.09,12208.66,-12208.66,479,65535,159,-320,0,0,0
1253,819.45,12203.36,-12203.36,279,65535,263,-16,0,0,0
1254,819.8,12198.07,-12198.07,297,65535,251,-46,0,0,0
1255,820.16,12192.79,-12192.79,321,65535,243,-78,0,0,0
1256,820.51,12187.51,-12187.51,251,65535,185,-66,0,0,0
1257,820.87,12182.24,-12182.24,281,65535,225,-56,0,0,0
1258,821.22,12176.98,-12176.98,269,65535,285,16,0,0,0
1259,821.58,12171.72,-12171.72,301,65535,255,-46,0,0,0
1260,821.93,12166.46,-12166.46,275,65535,285,10,0,0,0
1261,822.29,12161.21,-12161.21,265,65535,313,48,0,0,0
1262,822.64,12155.97,-12155.97,317,65535,215,-102,0,0,0
1263,823,12150.73,-12150.73,301,65535,273,-28,0,0,0
1264,823.35,12145.5,-12145.5,169,65535,265,96,0,0,0
1265,823.7,12140.28,-12140.28,293,65535,247,-46,0,0,0
1266,824.06,12135.06,-12135.06,339,65535,177,-162,0,0,0
1267,824.41,12129.84,-12129.84,353,65535,203,-150,0,0,0
1268,824.77,12124.63,-12124.63,349,65535,197,-152,0,0,0
1269,825.12,12119.43,-12119.43,249,65535,279,30,0,0,0
1270,825.48,12114.23,-12114.23,209,65535,291,82,0,0,0
1271,825.83,12109.04,-12109.04,227,65535,181,-46,0,0,0
1272,826.18,12103.85,-12103.85,261,65535,231,-30,0,0,0
1273,826.54,12098.67,-12098.67,221,65535,343,122,0,0,0
1274,826.89,12093.49,-12093.49,283,65535,221,-62,0,0,0
1275,827.24,12088.32,-12088.32,337,65535,269,-68,0,0,0
1276,827.6,12083.16,-12083.16,289,65535,305,16,0,0,0
1277,827.95,12078,-12078,279,65535,207,-72,0,0,0
1278,828.31,12072.84,-12072.84,215,65535,231,16,0,0,0
1279,828.66,12067.69,-12067.69,227,65535,243,16,0,0,0
1280,829.01,12062.55,-12062.55,301,65535,245,-56,0,0,0
1281,829.37,12057.41,-12057.41,259,65535,221,-38,0,0,0
1282,829.72,12052.28,-12052.28,179,65535,277,98,0,0,0
1283,830.07,12047.16,-12047.16,187,65535,261,74,0,0,0
1284,830.42,12042.03,-12042.03,363,65535,225,-138,0,0,0
1285,830.78,12036.92,-12036.92,281,65535,269,-12,0,0,0
1286,831.13,12031.81,-12031.81,181,65535,253,72,0,0,0
1287,831.48,12026.7,-12026.7,215,65535,185,-30,0,0,0
1288,831.84,12021.6,-12021.6,219,65535,175,-44,0,0,0
1289,832.19,12016.51,-12016.51,313,65535,261,-52,0,0,0
1290,832.54,12011.42,-12011.42,339,65535,279,-60,0,0,0
1291,832.89,12006.34,-12006.34,239,65535,227,-12,0,0,0
1292,833.25,12001.26,-12001.26,237,65535,187,-50,0,0,0
1293,833.6,11996.19,-11996.19,169,65535,203,34,0,0,0
1294,833.95,11991.12,-11991.12,263,65535,193,-70,0,0,0
1295,834.3,11986.06,-11986.06,255,65535,225,-30,0,0,0
1296,834.65,11981,-11981,275,65535,257,-18,0,0,0
1297,835.01,11975.95,-11975.95,205,65535,233,28,0,0,0
1298,835.36,11970.9,-11970.9,169,65535,217,48,0,0,0
1299,835.71,11965.86,-11965.86,139,65535,223,84,0,0,0
1300,836.06,11960.83,-11960.83,267,65535,267,0,0,0,0
1301,836.41,11955.8,-11955.8,253,65535,219,-34,0,0,0
1302,836.77,11950.78,-11950.78,235,65535,167,-68,0,0,0
1303,837.12,11945.76,-11945.76,265,65535,145,-120,0,0,0
1304,837.47,11940.74,-11940.74,205,65535,191,-14,0,0,0
1305,837.82,11935.73,-11935.73,209,65535,203,-6,0,0,0
1306,838.17,11930.73,-11930.73,321,65535,79,-242,0,0,0
1307,838.52,11925.73,-11925.73,259,65535,221,-38,0,0,0
1308,838.87,11920.74,-11920.74,197,65535,237,40,0,0,0
1309,839.23,11915.75,-11915.75,247,65535,229,-18,0,0,0
1310,839.58,11910.77,-11910.77,283,65535,171,-112,0,0,0
1311,839.93,11905.79,-11905.79,229,65535,103,-126,0,0,0
1312,840.28,11900.82,-11900.82,195,65535,207,12,0,0,0
1313,840.63,11895.85,-11895.85,279,65535,205,-74,0,0,0
1314,840.98,11890.89,-11890.89,215,65535,185,-30,0,0,0
1315,841.33,11885.94,-11885.94,197,65535,211,14,0,0,0
1316,841.68,11880.98,-11880.98,181,65535,81,-100,0,0,0
1317,842.03,11876.04,-11876.04,193,65535,155,-38,0,0,0
1318,842.38,11871.1,-11871.1,209,65535,221,12,0,0,0
1319,842.73,11866.16,-11866.16,157,65535,185,28,0,0,0
1320,843.08,11861.23,-11861.23,165,65535,161,-4,0,0,0
1321,843.43,11856.31,-11856.31,265,65535,153,-112,0,0,0
1322,843.78,11851.39,-11851.39,189,65535,153,-36,0,0,0
1323,844.13,11846.47,-11846.47,141,65535,171,30,0,0,0
1324,844.48,11841.56,-11841.56,203,65535,207,4,0,0,0
1325,844.83,11836.66,-11836.66,293,65535,149,-144,0,0,0
1326,845.18,11831.76,-11831.76,185,65535,185,0,0,0,0
1327,845.53,11826.86,-11826.86,61,65535,49,-12,0,0,0
1328,845.88,11821.97,-11821.97,243,65535,165,-78,0,0,0
1329,846.23,11817.09,-11817.09,205,65535,125,-80,0,0,0
1330,846.58,11812.21,-11812.21,161,65535,197,36,0,0,0
1331,846.93,11807.34,-11807.34,253,65535,193,-60,0,0,0
1332,847.28,11802.47,-11802.47,241,65535,67,-174,0,0,0
1333,847.63,11797.6,-11797.6,227,65535,109,-118,0,0,0
1334,847.98,11792.74,-11792.74,193,65535,103,-90,0,0,0
1335,848.33,11787.89,-11787.89,229,65535,133,-96,0,0,0
1336,848.68,11783.04,-11783.04,207,65535,117,-90,0,0,0
1337,849.03,11778.2,-11778.2,191,65535,179,-12,0,0,0
1338,849.38,11773.36,-11773.36,161,65535,161,0,0,0,0
1339,849.72,11768.52,-11768.52,177,65535,157,-20,0,0,0
1340,850.07,11763.7,-11763.7,135,65535,131,-4,0,0,0
1341,850.42,11758.87,-11758.87,241,65535,181,-60,0,0,0
1342,850.77,11754.05,-11754.05,163,65535,109,-54,0,0,0
1343,851.12,11749.24,-11749.24,145,65535,157,12,0,0,0
1344,851.47,11744.43,-11744.43,181,65535,159,-22,0,0,0
1345,851.82,11739.63,-11739.63,219,65535,123,-96,0,0,0
1346,852.16,11734.83,-11734.83,141,65535,131,-10,0,0,0
1347,852.51,11730.03,-11730.03,165,65535,125,-40,0,0,0
1348,852.86,11725.25,-11725.25,185,65535,133,-52,0,0,0
1349,853.21,11720.46,-11720.46,231,65535,177,-54,0,0,0
1350,853.56,11715.68,-11715.68,105,65535,97,-8,0,0,0
1351,853.9,11710.91,-11710.91,173,65535,47,-126,0,0,0
1352,854.25,11706.14,-11706.14,123,65535,93,-30,0,0,0
1353,854.6,11701.37,-11701.37,97,65535,121,24,0,0,0
1354,854.95,11696.62,-11696.62,211,65535,115,-96,0,0,0
1355,855.3,11691.86,-11691.86,253,65535,169,-84,0,0,0
1356,855.64,11687.11,-11687.11,131,65535,41,-90,0,0,0
1357,855.99,11682.37,-11682.37,121,65535,155,34,0,0,0
1358,856.34,11677.63,-11677.63,155,65535,141,-14,0,0,0
1359,856.69,11672.89,-11672.89,123,65535,81,-42,0,0,0
1360,857.03,11668.16,-11668.16,115,65535,51,-64,0,0,0
1361,857.38,11663.44,-11663.44,155,65535,81,-74,0,0,0
1362,857.73,11658.72,-11658.72,133,65535,101,-32,0,0,0
1363,858.07,11654,-11654,121,65535,133,12,0,0,0
1364,858.42,11649.29,-11649.29,179,65535,101,-78,0,0,0
1365,858.77,11644.58,-11644.58,191,65535,119,-72,0,0,0
1366,859.12,11639.88,-11639.88,63,65535,59,-4,0,0,0
1367,859.46,11635.19,-11635.19,179,65535,73,-106,0,0,0
1368,859.81,11630.5,-11630.5,213,65535,127,-86,0,0,0
1369,860.16,11625.81,-11625.81,147,65535,145,-2,0,0,0
1370,860.5,11621.13,-11621.13,77,65535,125,48,0,0,0
1371,860.85,11616.45,-11616.45,157,65535,41,-116,0,0,0
1372,861.19,11611.78,-11611.78,173,65535,49,-124,0,0,0
1373,861.54,11607.11,-11607.11,127,65535,161,34,0,0,0
1374,861.89,11602.45,-11602.45,139,65535,57,-82,0,0,0
1375,862.23,11597.79,-11597.79,193,65535,145,-48,0,0,0
1376,862.58,11593.14,-11593.14,105,65535,0,-105,0,0,0
1377,862.93,11588.49,-11588.49,97,65535,91,-6,0,0,0
1378,863.27,11583.85,-11583.85,129,65535,117,-12,0,0,0
1379,863.62,11579.21,-11579.21,45,65535,55,10,0,0,0
1380,863.96,11574.57,-11574.57,129,65535,89,-40,0,0,0
1381,864.31,11569.94,-11569.94,151,65535,55,-96,0,0,0
1382,864.65,11565.32,-11565.32,223,65535,31,-192,0,0,0
1383,865,11560.7,-11560.7,121,65535,83,-38,0,0,0
1384,865.35,11556.08,-11556.08,103,65535,31,-72,0,0,0
1385,865.69,11551.47,-11551.47,139,65535,0,-139,0,0,0
1386,866.04,11546.87,-11546.87,209,65535,17,-192,0,0,0
1387,866.38,11542.27,-11542.27,145,65535,127,-18,0,0,0
1388,866.73,11537.67,-11537.67,87,65535,111,24,0,0,0
1389,867.07,11533.08,-11533.08,147,65535,81,-66,0,0,0
1390,867.42,11528.49,-11528.49,179,65535,151,-28,0,0,0
1391,867.76,11523.91,-11523.91,207,65535,95,-112,0,0,0
1392,868.11,11519.33,-11519.33,213,65535,107,-106,0,0,0
1393,868.45,11514.76,-11514.76,37,65535,105,68,0,0,0
1394,868.8,11510.19,-11510.19,185,65535,33,-152,0,0,0
1395,869.14,11505.62,-11505.62,109,65535,131,22,0,0,0
1396,869.48,11501.06,-11501.06,129,65535,27,-102,0,0,0
1397,869.83,11496.51,-11496.51,9,65535,59,50,0,0,0
1398,870.17,11491.96,-11491.96,19,65535,73,54,0,0,0
1399,870.52,11487.41,-11487.41,59,65535,1,-58,0,0,0
1400,870.86,11482.87,-11482.87,115,65535,87,-28,0,0,0
1401,871.21,11478.34,-11478.34,135,65535,129,-6,0,0,0
1402,871.55,11473.8,-11473.8,45,65535,45,0,0,0,0
1403,871.89,11469.28,-11469.28,41,65535,91,50,0,0,0
1404,872.24,11464.75,-11464.75,73,65535,95,22,0,0,0
1405,872.58,11460.24,-11460.24,89,65535,83,-6,0,0,0
1406,872.93,11455.72,-11455.72,121,65535,95,-26,0,0,0
1407,873.27,11451.21,-11451.21,81,65535,57,-24,0,0,0
1408,873.61,11446.71,-11446.71,61,65535,71,10,0,0,0
1409,873.96,11442.21,-11442.21,27,65535,83,56,0,0,0
1410,874.3,11437.71,-11437.71,73,65535,113,40,0,0,0
1411,874.64,11433.22,-11433.22,65,65535,7,-58,0,0,0
1412,874.99,11428.74,-11428.74,47,65535,87,40,0,0,0
1413,875.33,11424.26,-11424.26,69,65535,0,-69,0,0,0
1414,875.67,11419.78,-11419.78,56,65535,29,-27,0,0,0
1415,876.02,11415.31,-11415.31,43,65535,57,14,0,0,0
1416,876.36,11410.84,-11410.84,125,65535,3,-122,0,0,0
1417,876.7,11406.37,-11406.37,117,65535,1,-116,0,0,0
1418,877.05,11401.91,-11401.91,161,65535,43,-118,0,0,0
1419,877.39,11397.46,-11397.46,0,65535,69,69,0,0,0
1420,877.73,11393.01,-11393.01,149,65535,9,-140,0,0,0
1421,878.07,11388.56,-11388.56,15,65535,51,36,0,0,0
1422,878.42,11384.12,-11384.12,139,65535,35,-104,0,0,0
1423,878.76,11379.68,-11379.68,83,65535,55,-28,0,0,0
1424,879.1,11375.25,-11375.25,85,65535,73,-12,0,0,0
1425,879.44,11370.82,-11370.82,113,65535,143,30,0,0,0
1426,879.79,11366.4,-11366.4,169,65535,157,-12,0,0,0
1427,880.13,11361.98,-11361.98,15,65535,37,22,0,0,0
1428,880.47,11357.56,-11357.56,19,65535,51,32,0,0,0
1429,880.81,11353.15,-11353.15,0,65535,85,85,0,0,0
1430,881.15,11348.75,-11348.75,81,65535,71,-10,0,0,0
1431,881.5,11344.35,-11344.35,115,65535,43,-72,0,0,0
1432,881.84,11339.95,-11339.95,45,65535,91,46,0,0,0
1433,882.18,11335.56,-11335.56,33,65535,63,30,0,0,0
1434,882.52,11331.17,-11331.17,113,65535,0,-113,0,0,0
1435,882.86,11326.78,-11326.78,11,65535,79,68,0,0,0
1436,883.2,11322.4,-11322.4,33,65535,31,-2,0,0,0
1437,883.55,11318.03,-11318.03,25,65535,23,-2,0,0,0
1438,883.89,11313.66,-11313.66,125,65535,75,-50,0,0,0
1439,884.23,11309.29,-11309.29,45,65535,3,-42,0,0,0
1440,884.57,11304.93,-11304.93,59,65535,0,-59,0,0,0
1441,884.91,11300.57,-11300.57,91,65535,1,-90,0,0,0
1442,885.25,11296.22,-11296.22,121,65535,0,-121,0,0,0
1443,885.59,11291.87,-11291.87,115,65535,29,-86,0,0,0
1444,885.93,11287.52,-11287.52,0,65535,0,0,0,0,0
1445,886.27,11283.18,-11283.18,21,65535,31,10,0,0,0
1446,886.62,11278.84,-11278.84,87,65535,0,-87,0,0,0
1447,886.96,11274.51,-11274.51,99,65535,27,-72,0,0,0
1448,887.3,11270.18,-11270.18,7,65535,21,14,0,0,0
1449,887.64,11265.86,-11265.86,31,65535,9,-22,0,0,0
1450,887.98,11261.54,-11261.54,73,65535,21,-52,0,0,0
1451,888.32,11257.23,-11257.23,83,65535,9,-74,0,0,0
1452,888.66,11252.92,-11252.92,117,65535,17,-100,0,0,0
1453,889,11248.61,-11248.61,49,65535,3,-46,0,0,0
1454,889.34,11244.31,-11244.31,133,65535,0,-133,0,0,0
1455,889.68,11240.01,-11240.01,111,65535,0,-111,0,0,0
1456,890.02,11235.72,-11235.72,61,65535,55,-6,0,0,0
1457,890.36,11231.43,-11231.43,15,65535,13,-2,0,0,0
1458,890.7,11227.14,-11227.14,127,65535,29,-98,0,0,0
1459,891.04,11222.86,-11222.86,105,65535,0,-105,0,0,0
1460,891.38,11218.58,-11218.58,75,65535,0,-75,0,0,0
1461,891.72,11214.31,-11214.31,105,65535,0,-105,0,0,0
1462,892.06,11210.04,-11210.04,145,65535,17,-128,0,0,0
1463,892.4,11205.78,-11205.78,121,65535,7,-114,0,0,0
1464,892.74,11201.52,-11201.52,33,65535,35,2,0,0,0
1465,893.08,11197.26,-11197.26,29,65535,0,-29,0,0,0
1466,893.41,11193.01,-11193.01,123,65535,0,-123,0,0,0
1467,893.75,11188.76,-11188.76,123,65535,61,-62,0,0,0
1468,894.09,11184.52,-11184.52,153,65535,61,-92,0,0,0
1469,894.43,11180.28,-11180.28,49,65535,1,-48,0,0,0
1470,894.77,11176.05,-11176.05,111,65535,33,-78,0,0,0
1471,895.11,11171.82,-11171.82,19,65535,17,-2,0,0,0
1472,895.45,11167.59,-11167.59,71,65535,61,-10,0,0,0
1473,895.79,11163.37,-11163.37,101,65535,55,-46,0,0,0
1474,896.13,11159.15,-11159.15,139,65535,1,-138,0,0,0
1475,896.46,11154.93,-11154.93,105,65535,97,-8,0,0,0
1476,896.8,11150.72,-11150.72,119,65535,1,-118,0,0,0
1477,897.14,11146.52,-11146.52,167,65535,0,-167,0,0,0
1478,897.48,11142.32,-11142.32,123,65535,93,-30,0,0,0
1479,897.82,11138.12,-11138.12,97,65535,99,2,0,0,0
1480,898.16,11133.93,-11133.93,117,65535,0,-117,0,0,0
1481,898.49,11129.74,-11129.74,85,65535,47,-38,0,0,0
1482,898.83,11125.55,-11125.55,179,65535,1,-178,0,0,0
1483,899.17,11121.37,-11121.37,155,65535,49,-106,0,0,0
1484,899.51,11117.19,-11117.19,85,65535,17,-68,0,0,0
1485,899.85,11113.02,-11113.02,1,65535,51,50,0,0,0
1486,900.18,11108.85,-11108.85,183,65535,0,-183,0,0,0
1487,900.52,11104.69,-11104.69,85,65535,33,-52,0,0,0
1488,900.86,11100.52,-11100.52,139,65535,11,-128,0,0,0
1489,901.2,11096.37,-11096.37,133,65535,59,-74,0,0,0
1490,901.53,11092.22,-11092.22,91,65535,61,-30,0,0,0
1491,901.87,11088.07,-11088.07,105,65535,23,-82,0,0,0
1492,902.21,11083.92,-11083.92,175,65535,0,-175,0,0,0
1493,902.54,11079.78,-11079.78,121,65535,1,-120,0,0,0
1494,902.88,11075.64,-11075.64,135,65535,71,-64,0,0,0
1495,903.22,11071.51,-11071.51,87,65535,11,-76,0,0,0
1496,903.56,11067.38,-11067.38,105,65535,0,-105,0,0,0
1497,903.89,11063.26,-11063.26,73,65535,11,-62,0,0,0
1498,904.23,11059.14,-11059.14,95,65535,33,-62,0,0,0
1499,904.57,11055.02,-11055.02,69,65535,0,-69,0,0,0
1500,904.9,11050.91,-11050.91,0,65535,21,21,0,0,0
1501,905.24,11046.8,-11046.8,15,65535,21,6,0,0,0
1502,905.58,11042.7,-11042.7,117,65535,0,-117,0,0,0
1503,905.91,11038.6,-11038.6,1,65535,1,0,0,0,0
1504,906.25,11034.5,-11034.5,155,65535,0,-155,0,0,0
1505,906.58,11030.41,-11030.41,129,65535,39,-90,0,0,0
1506,906.92,11026.32,-11026.32,47,65535,45,-2,0,0,0
1507,907.26,11022.23,-11022.23,29,65535,73,44,0,0,0
1508,907.59,11018.15,-11018.15,103,65535,85,-18,0,0,0
1509,907.93,11014.08,-11014.08,77,65535,67,-10,0,0,0
1510,908.26,11010,-11010,61,65535,0,-61,0,0,0
1511,908.6,11005.93,-11005.93,99,65535,0,-99,0,0,0
1512,908.94,11001.87,-11001.87,91,65535,51,-40,0,0,0
1513,909.27,10997.81,-10997.81,29,65535,17,-12,0,0,0
1514,909.61,10993.75,-10993.75,85,65535,29,-56,0,0,0
1515,909.94,10989.7,-10989.7,69,65535,33,-36,0,0,0
1516,910.28,10985.65,-10985.65,117,65535,27,-90,0,0,0
1517,910.61,10981.6,-10981.6,117,65535,77,-40,0,0,0
1518,910.95,10977.56,-10977.56,105,65535,103,-2,0,0,0
1519,911.28,10973.52,-10973.52,105,65535,87,-18,0,0,0
1520,911.62,10969.49,-10969.49,83,65535,69,-14,0,0,0
1521,911.95,10965.46,-10965.46,117,65535,0,-117,0,0,0
1522,912.29,10961.44,-10961.44,67,65535,1,-66,0,0,0
1523,912.62,10957.41,-10957.41,23,65535,83,60,0,0,0
1524,912.96,10953.4,-10953.4,49,65535,0,-49,0,0,0
1525,913.29,10949.38,-10949.38,75,65535,65,-10,0,0,0
1526,913.63,10945.37,-10945.37,149,65535,9,-140,0,0,0
1527,913.96,10941.36,-10941.36,97,65535,37,-60,0,0,0
1528,914.3,10937.36,-10937.36,71,65535,7,-64,0,0,0
1529,914.63,10933.36,-10933.36,9,65535,33,24,0,0,0
1530,914.97,10929.37,-10929.37,65,65535,59,-6,0,0,0
1531,915.3,10925.38,-10925.38,165,65535,0,-165,0,0,0
1532,915.63,10921.39,-10921.39,193,65535,0,-193,0,0,0
1533,915.97,10917.41,-10917.41,137,65535,81,-56,0,0,0
1534,916.3,10913.43,-10913.43,143,65535,31,-112,0,0,0
1535,916.64,10909.45,-10909.45,115,65535,29,-86,0,0,0
1536,916.97,10905.48,-10905.48,101,65535,0,-101,0,0,0
1537,917.3,10901.51,-10901.51,113,65535,55,-58,0,0,0
1538,917.64,10897.55,-10897.55,69,65535,0,-69,0,0,0
1539,917.97,10893.58,-10893.58,37,65535,37,0,0,0,0
1540,918.31,10889.63,-10889.63,75,65535,49,-26,0,0,0
1541,918.64,10885.67,-10885.67,55,65535,0,-55,0,0,0
1542,918.97,10881.73,-10881.73,61,65535,31,-30,0,0,0
1543,919.31,10877.78,-10877.78,19,65535,0,-19,0,0,0
1544,919.64,10873.84,-10873.84,47,65535,0,-47,0,0,0
1545,919.97,10869.9,-10869.9,101,65535,0,-101,0,0,0
1546,920.3,10865.97,-10865.97,107,65535,0,-107,0,0,0
1547,920.64,10862.04,-10862.04,91,65535,0,-91,0,0,0
1548,920.97,10858.11,-10858.11,53,65535,0,-53,0,0,0
1549,921.3,10854.19,-10854.19,101,65535,0,-101,0,0,0
1550,921.64,10850.27,-10850.27,69,65535,0,-69,0,0,0
1551,921.97,10846.35,-10846.35,51,65535,17,-34,0,0,0
1552,922.3,10842.44,-10842.44,43,65535,0,-43,0,0,0
1553,922.63,10838.53,-10838.53,33,65535,0,-33,0,0,0
1554,922.97,10834.63,-10834.63,61,65535,0,-61,0,0,0
1555,923.3,10830.73,-10830.73,75,65535,0,-75,0,0,0
1556,923.63,10826.83,-10826.83,49,65535,0,-49,0,0,0
1557,923.96,10822.94,-10822.94,0,65535,0,0,0,0,0
1558,924.3,10819.05,-10819.05,27,65535,0,-27,0,0,0
1559,924.63,10815.16,-10815.16,3,65535,37,34,0,0,0
1560,924.96,10811.28,-10811.28,17,65535,23,6,0,0,0
1561,925.29,10807.4,-10807.4,77,65535,1,-76,0,0,0
1562,925.62,10803.53,-10803.53,67,65535,7,-60,0,0,0
1563,925.96,10799.65,-10799.65,13,65535,79,66,0,0,0
1564,926.29,10795.79,-10795.79,19,65535,0,-19,0,0,0
1565,926.62,10791.92,-10791.92,87,65535,9,-78,0,0,0
1566,926.95,10788.06,-10788.06,0,65535,53,53,0,0,0
1567,927.28,10784.21,-10784.21,0,65535,5,5,0,0,0
1568,927.61,10780.35,-10780.35,0,65535,0,0,0,0,0
1569,927.94,10776.5,-10776.5,163,65535,0,-163,0,0,0
1570,928.28,10772.66,-10772.66,17,65535,5,-12,0,0,0
1571,928.61,10768.82,-10768.82,13,65535,31,18,0,0,0
1572,928.94,10764.98,-10764.98,105,65535,0,-105,0,0,0
1573,929.27,10761.14,-10761.14,1,65535,0,-1,0,0,0
1574,929.6,10757.31,-10757.31,23,65535,0,-23,0,0,0
1575,929.93,10753.49,-10753.49,3,65535,0,-3,0,0,0
1576,930.26,10749.66,-10749.66,65,65535,0,-65,0,0,0
1577,930.59,10745.84,-10745.84,0,65535,0,0,0,0,0
1578,930.92,10742.03,-10742.03,97,65535,9,-88,0,0,0
1579,931.25,10738.21,-10738.21,37,65535,23,-14,0,0,0
1580,931.58,10734.4,-10734.4,1,65535,0,-1,0,0,0
1581,931.91,10730.6,-10730.6,123,65535,0,-123,0,0,0
1582,932.24,10726.8,-10726.8,0,65535,43,43,0,0,0
1583,932.58,10723,-10723,25,65535,0,-25,0,0,0
1584,932.91,10719.2,-10719.2,37,65535,0,-37,0,0,0
1585,933.24,10715.41,-10715.41,0,65535,0,0,0,0,0
1586,933.57,10711.62,-10711.62,41,65535,0,-41,0,0,0
1587,933.9,10707.84,-10707.84,41,65535,0,-41,0,0,0
1588,934.23,10704.06,-10704.06,23,65535,3,-20,0,0,0
1589,934.55,10700.28,-10700.28,17,65535,0,-17,0,0,0
1590,934.88,10696.51,-10696.51,57,65535,27,-30,0,0,0
1591,935.21,10692.74,-10692.74,51,65535,0,-51,0,0,0
1592,935.54,10688.97,-10688.97,31,65535,0,-31,0,0,0
1593,935.87,10685.21,-10685.21,1,65535,0,-1,0,0,0
1594,936.2,10681.45,-10681.45,27,65535,0,-27,0,0,0
1595,936.53,10677.69,-10677.69,73,65535,0,-73,0,0,0
1596,936.86,10673.94,-10673.94,73,65535,0,-73,0,0,0
1597,937.19,10670.19,-10670.19,47,65535,0,-47,0,0,0
1598,937.52,10666.45,-10666.45,21,65535,0,-21,0,0,0
1599,937.85,10662.7,-10662.7,1,65535,0,-1,0,0,0
1600,938.18,10658.97,-10658.97,0,65535,0,0,0,0,0
1601,938.51,10655.23,-10655.23,127,65535,0,-127,0,0,0
1602,938.83,10651.5,-10651.5,45,65535,0,-45,0,0,0
1603,939.16,10647.77,-10647.77,21,65535,15,-6,0,0,0
1604,939.49,10644.05,-10644.05,0,65535,21,21,0,0,0
